Date;Side;Win/Lose;Player;Lane;Hero;Ban Hero;Spell;Team;Opponent;Game 1 - 3;Kill;Death;Assist;Duration;Map;Bracket
18/07/2026;Red;Lose;Sofia;Midlane;Gord;Atlas;Flicker;Galaxy Phoenix;Geltek Cyber Team;0 - 2;5;5;6;17:00;Flying Clouds;Bronze Match
18/07/2026;Red;Lose;Winnie;Goldlane;Claude;Kaja;Flicker;Galaxy Phoenix;Geltek Cyber Team;0 - 2;0;2;10;17:00;Flying Clouds;Bronze Match
18/07/2026;Red;Lose;Lemaa;Roam;Khaleed;Kalea;Flicker;Galaxy Phoenix;Geltek Cyber Team;0 - 2;2;6;11;17:00;Flying Clouds;Bronze Match
18/07/2026;Blue;Win;Lyubon;Explane;Esmeralda;Guinevere;Flicker;Geltek Cyber Team;Galaxy Phoenix;2 - 0;3;3;6;17:00;Flying Clouds;Bronze Match
18/07/2026;Blue;Win;Kioway;Jungler;Hayabusa;Belerick;Retribution;Geltek Cyber Team;Galaxy Phoenix;2 - 0;5;1;3;17:00;Flying Clouds;Bronze Match
18/07/2026;Blue;Win;Sonjjqkke;Midlane;Kimmy;Sora;Flicker;Geltek Cyber Team;Galaxy Phoenix;2 - 0;3;2;15;17:00;Flying Clouds;Bronze Match
18/07/2026;Blue;Win;Tokio;Goldlane;Karrie;Ling;Flicker;Geltek Cyber Team;Galaxy Phoenix;2 - 0;8;2;4;17:00;Flying Clouds;Bronze Match
18/07/2026;Blue;Win;KUWEJO;Roam;Franco;Moskov;Flicker;Geltek Cyber Team;Galaxy Phoenix;2 - 0;1;6;11;17:00;Flying Clouds;Bronze Match
18/07/2026;Red;Lose;Lingg;Explane;Cici;Marcel;Sprint;Galaxy Phoenix;Geltek Cyber Team;0 - 3;1;5;1;11:23;Dangerous Grass;Bronze Match
18/07/2026;Red;Lose;Fahh;Jungler;Suyou;Valentina;Retribution;Galaxy Phoenix;Geltek Cyber Team;0 - 3;1;2;1;11:23;Dangerous Grass;Bronze Match
18/07/2026;Red;Lose;Sofia;Midlane;Lylia;Atlas;Sprint;Galaxy Phoenix;Geltek Cyber Team;0 - 3;0;3;3;11:23;Dangerous Grass;Bronze Match
18/07/2026;Red;Lose;Winnie;Goldlane;Harith;Claude;Flicker;Galaxy Phoenix;Geltek Cyber Team;0 - 3;0;0;1;11:23;Dangerous Grass;Bronze Match
18/07/2026;Red;Lose;Lemaa;Roam;Khaleed;Hayabusa;Flicker;Galaxy Phoenix;Geltek Cyber Team;0 - 3;1;3;0;11:23;Dangerous Grass;Bronze Match
18/07/2026;Blue;Win;Lyubon;Explane;Esmeralda;Guinevere;Flicker;Geltek Cyber Team;Galaxy Phoenix;3 - 0;2;0;8;11:23;Dangerous Grass;Bronze Match
18/07/2026;Blue;Win;Kioway;Jungler;Leomord;Belerick;Retribution;Geltek Cyber Team;Galaxy Phoenix;3 - 0;3;1;4;11:23;Dangerous Grass;Bronze Match
18/07/2026;Blue;Win;Sonjjqkke;Midlane;Yve;Sora;Flicker;Geltek Cyber Team;Galaxy Phoenix;3 - 0;3;1;7;11:23;Dangerous Grass;Bronze Match
18/07/2026;Blue;Win;Tokio;Goldlane;Granger;Gord;Flicker;Geltek Cyber Team;Galaxy Phoenix;3 - 0;5;0;7;11:23;Dangerous Grass;Bronze Match
18/07/2026;Blue;Win;KUWEJO;Roam;Hylos;Ling;Revitalize;Geltek Cyber Team;Galaxy Phoenix;3 - 0;0;1;10;11:23;Dangerous Grass;Bronze Match
18/07/2026;Red;Win;Ayanami;Explane;Freya;Marcel;Purify;Natus Vincere;Team Vitality;1 - 0;8;0;1;17:45;Flying Clouds;Grand Final
18/07/2026;Red;Win;Keishi;Jungler;Alice;Hirara;Retribution;Natus Vincere;Team Vitality;1 - 0;0;1;10;17:45;Flying Clouds;Grand Final
18/07/2026;Red;Win;Rain;Midlane;Yve;Atlas;Flicker;Natus Vincere;Team Vitality;1 - 0;3;0;10;17:45;Flying Clouds;Grand Final
18/07/2026;Red;Win;Rianne;Goldlane;Claude;Karrie;Flicker;Natus Vincere;Team Vitality;1 - 0;3;1;4;17:45;Flying Clouds;Grand Final
18/07/2026;Red;Win;Meraaay;Roam;Gloo;Moskov;Flicker;Natus Vincere;Team Vitality;1 - 0;0;3;8;17:45;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Fumi;Explane;Arlott;Chip;Flicker;Team Vitality;Natus Vincere;0 - 1;1;4;0;17:45;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Vival;Jungler;Akai;Baxia;Retribution;Team Vitality;Natus Vincere;0 - 1;0;3;3;17:45;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Cinny;Midlane;Lylia;Esmeralda;Sprint;Team Vitality;Natus Vincere;0 - 1;2;2;2;17:45;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Chell;Goldlane;Bruno;Paquito;Flicker;Team Vitality;Natus Vincere;0 - 1;1;2;4;17:45;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Vivian;Roam;Belerick;Phoveus;Revitalize;Team Vitality;Natus Vincere;0 - 1;1;3;3;17:45;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Ayanami;Explane;Esmeralda;Akai;Flicker;Natus Vincere;Team Vitality;1 - 1;1;1;4;19:00;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Keishi;Jungler;Hanzo;Atlas;Retribution;Natus Vincere;Team Vitality;1 - 1;7;1;1;19:00;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Rain;Midlane;Kimmy;Hirara;Flicker;Natus Vincere;Team Vitality;1 - 1;1;2;4;19:00;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Rianne;Goldlane;Harith;Yve;Purify;Natus Vincere;Team Vitality;1 - 1;2;3;3;19:00;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Meraaay;Roam;Gatot Kaca;Ling;Revitalize;Natus Vincere;Team Vitality;1 - 1;0;4;3;19:00;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Fumi;Explane;Alice;Baxia;Flicker;Team Vitality;Natus Vincere;1 - 1;1;1;9;19:00;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Vival;Jungler;Nolan;Chip;Retribution;Team Vitality;Natus Vincere;1 - 1;5;3;1;19:00;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Cinny;Midlane;Selena;Marcel;Flicker;Team Vitality;Natus Vincere;1 - 1;1;2;5;19:00;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Chell;Goldlane;Claude;Balmond;Purify;Team Vitality;Natus Vincere;1 - 1;4;1;4;19:00;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Vivian;Roam;Belerick;Fredrinn;Flicker;Team Vitality;Natus Vincere;1 - 1;0;4;6;19:00;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Ayanami;Explane;Yu Zhong;Akai;Petrify;Natus Vincere;Team Vitality;1 - 2;2;6;3;28:11;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Keishi;Jungler;Nolan;Atlas;Retribution;Natus Vincere;Team Vitality;1 - 2;5;4;2;28:11;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Rain;Midlane;Valentina;Hirara;Flicker;Natus Vincere;Team Vitality;1 - 2;3;1;5;28:11;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Rianne;Goldlane;Claude;Guinevere;Purify;Natus Vincere;Team Vitality;1 - 2;1;6;5;28:11;Expanding Rivers;Grand Final
18/07/2026;Blue;Lose;Meraaay;Roam;Belerick;Gloo;Flicker;Natus Vincere;Team Vitality;1 - 2;1;5;9;28:11;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Fumi;Explane;Paquito;Chip;Flicker;Team Vitality;Natus Vincere;2 - 1;3;5;8;28:11;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Vival;Jungler;Balmond;Baxia;Retribution;Team Vitality;Natus Vincere;2 - 1;6;1;8;28:11;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Cinny;Midlane;Yve;Marcel;Flicker;Team Vitality;Natus Vincere;2 - 1;3;1;11;28:11;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Chell;Goldlane;Karrie;Freya;Flicker;Team Vitality;Natus Vincere;2 - 1;8;3;4;28:11;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Vivian;Roam;Chou;Esmeralda;Flicker;Team Vitality;Natus Vincere;2 - 1;2;2;6;28:11;Expanding Rivers;Grand Final
18/07/2026;Red;Win;Ayanami;Explane;Alice;Hirara;Flicker;Natus Vincere;Team Vitality;2 - 2;1;2;10;19:30;Flying Clouds;Grand Final
18/07/2026;Red;Win;Keishi;Jungler;Balmond;Marcel;Retribution;Natus Vincere;Team Vitality;2 - 2;6;2;7;19:30;Flying Clouds;Grand Final
18/07/2026;Red;Win;Rain;Midlane;Lylia;Yve;Purify;Natus Vincere;Team Vitality;2 - 2;4;0;10;19:30;Flying Clouds;Grand Final
18/07/2026;Red;Win;Rianne;Goldlane;Moskov;Kimmy;Purify;Natus Vincere;Team Vitality;2 - 2;2;2;7;19:30;Flying Clouds;Grand Final
18/07/2026;Red;Win;Meraaay;Roam;Gloo;Valentina;Flicker;Natus Vincere;Team Vitality;2 - 2;1;2;5;19:30;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Fumi;Explane;Esmeralda;Chip;Sprint;Team Vitality;Natus Vincere;2 - 2;1;4;4;19:30;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Vival;Jungler;Ling;Baxia;Retribution;Team Vitality;Natus Vincere;2 - 2;4;2;2;19:30;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Cinny;Midlane;Selena;Karrie;Flicker;Team Vitality;Natus Vincere;2 - 2;3;1;4;19:30;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Chell;Goldlane;Claude;Belerick;Purify;Team Vitality;Natus Vincere;2 - 2;0;1;4;19:30;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Vivian;Roam;Atlas;Gatot Kaca;Flicker;Team Vitality;Natus Vincere;2 - 2;0;6;5;19:30;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Ayanami;Explane;Cici;Akai;Vengeance;Natus Vincere;Team Vitality;2 - 3;0;3;2;11:23;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Keishi;Jungler;Balmond;Atlas;Retribution;Natus Vincere;Team Vitality;2 - 3;1;4;2;11:23;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Rain;Midlane;Yve;Hirara;Flicker;Natus Vincere;Team Vitality;2 - 3;0;2;2;11:23;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Rianne;Goldlane;Moskov;Chou;Flicker;Natus Vincere;Team Vitality;2 - 3;1;1;1;11:23;Flying Clouds;Grand Final
18/07/2026;Blue;Lose;Meraaay;Roam;Kalea;Kaja;Flicker;Natus Vincere;Team Vitality;2 - 3;1;3;1;11:23;Flying Clouds;Grand Final
18/07/2026;Red;Win;Fumi;Explane;Esmeralda;Chip;Purify;Team Vitality;Natus Vincere;3 - 2;3;1;6;11:23;Flying Clouds;Grand Final
18/07/2026;Red;Win;Vival;Jungler;Ling;Baxia;Retribution;Team Vitality;Natus Vincere;3 - 2;3;1;6;11:23;Flying Clouds;Grand Final
18/07/2026;Red;Win;Cinny;Midlane;Lylia;Marcel;Sprint;Team Vitality;Natus Vincere;3 - 2;2;0;8;11:23;Flying Clouds;Grand Final
18/07/2026;Red;Win;Chell;Goldlane;Karrie;Harith;Purify;Team Vitality;Natus Vincere;3 - 2;2;0;3;11:23;Flying Clouds;Grand Final
18/07/2026;Red;Win;Vivian;Roam;Minotaur;Gatot Kaca;Flicker;Team Vitality;Natus Vincere;3 - 2;3;1;7;11:23;Flying Clouds;Grand Final
18/07/2026;Red;Lose;Ayanami;Explane;Freya;Marcel;Purify;Natus Vincere;Team Vitality;2 - 4;2;2;1;13:30;Flying Clouds;Grand Final
18/07/2026;Red;Lose;Keishi;Jungler;Akai;Hirara;Retribution;Natus Vincere;Team Vitality;2 - 4;0;1;3;13:30;Flying Clouds;Grand Final
18/07/2026;Red;Lose;Rain;Midlane;Zhuxin;Esmeralda;Flicker;Natus Vincere;Team Vitality;2 - 4;2;1;3;13:30;Flying Clouds;Grand Final
18/07/2026;Red;Lose;Rianne;Goldlane;Granger;Valentina;Purify;Natus Vincere;Team Vitality;2 - 4;1;2;3;13:30;Flying Clouds;Grand Final
18/07/2026;Red;Lose;Meraaay;Roam;Atlas;Phoveus;Flicker;Natus Vincere;Team Vitality;2 - 4;0;2;4;13:30;Flying Clouds;Grand Final
18/07/2026;Blue;Win;Fumi;Explane;Terizla;Chip;Flicker;Team Vitality;Natus Vincere;4 - 2;0;3;3;13:30;Flying Clouds;Grand Final
18/07/2026;Blue;Win;Vival;Jungler;Ling;Baxia;Retribution;Team Vitality;Natus Vincere;4 - 2;7;1;0;13:30;Flying Clouds;Grand Final
18/07/2026;Blue;Win;Cinny;Midlane;Valir;Yve;Flicker;Team Vitality;Natus Vincere;4 - 2;0;0;5;13:30;Flying Clouds;Grand Final
18/07/2026;Blue;Win;Chell;Goldlane;Karrie;Lylia;Purify;Team Vitality;Natus Vincere;4 - 2;1;0;5;13:30;Flying Clouds;Grand Final
18/07/2026;Blue;Win;Vivian;Roam;Chou;Alice;Flicker;Team Vitality;Natus Vincere;4 - 2;0;1;4;13:30;Flying Clouds;Grand Final
